Point Number;X cooridnate;Y coordinate;Z coordinate
6756;74;-647;-687
6757;-815;-408;419
6758;-29;162;677
6759;-208;261;62
6760;691;-335;-75
6761;284;-728;710
6762;-809;410;-67
6763;-24;133;721
6764;108;57;-578
6765;617;-128;767
6766;321;791;-563
6767;-516;44;-714
6768;-118;-605;168
6769;-799;-553;525
6770;727;589;700
6771;649;-539;-4
6772;-624;1;137
6773;450;221;-102
6774;-606;2;565
6775;-124;286;198
6776;21;-474;-719
6777;-97;-690;160
6778;675;-184;704
6779;640;80;-315
6780;-711;-244;14
6781;-297;384;168
6782;-826;361;124
6783;-600;-577;522
6784;-85;-673;208
6785;605;-122;719
6786;-678;-605;496
6787;123;-5;-596
6788;751;753;-67
6789;-721;52;497
6790;-802;-64;426
6791;-446;705;-286
6792;-506;-153;78
6793;-613;-241;-118
6794;184;25;-529
6795;310;-704;797
6796;-532;-114;-483
6797;367;-633;825
6798;658;590;-111
6799;-584;404;95
6800;520;259;-242
6801;-690;64;-595
6802;-467;745;-232
6803;-745;-20;388
6804;678;-173;760
6805;-360;-325;-394
6806;-52;132;718
6807;-148;-585;229
6808;651;580;608
6809;-597;627;704
6810;102;63;-544
6811;-153;263;114
6812;-681;107;-691
6813;438;-384;-120
6814;545;-444;-227
6815;-664;-35;-402
6816;-510;764;-459
6817;-581;-139;-101
6818;-652;-144;-138
6819;-625;660;741
6820;-724;408;118
6821;-686;-546;345
6822;665;-178;690
6823;28;-629;-656
6824;-300;290;180
6825;-6;-667;238
6826;-514;704;682
6827;721;571;680
6828;-182;335;233
6829;727;677;35
6830;-695;-46;500
6831;-568;711;-319
6832;602;-150;776
6833;516;699;-718
6834;-63;61;719
6835;352;-645;831
6836;-730;-188;176
6837;448;776;-673
6838;95;36;-596
6839;-660;-679;476
6840;-528;409;84
6841;685;580;629
6842;627;-196;713
6843;623;-209;732
6844;492;643;-472
6845;-572;617;664
6846;565;-346;-106
6847;-647;-608;292
6848;800;230;-389
6849;-772;285;-21
6850;-23;-16;-571
6851;-725;94;576
6852;-784;19;445
6853;-451;-527;-540
6854;376;-663;676
6855;-702;-265;-61
6856;9;67;657
6857;-480;828;-373
6858;701;600;605
6859;480;-502;23
6860;321;-697;672
6861;611;690;-31
6862;782;232;-209
6863;-44;-561;206
6864;-133;323;82
6865;-601;-19;120
6866;677;-589;-191
6867;-111;-578;267
6868;-186;-494;-423
6869;-565;703;715
6870;-655;48;602
6871;83;15;-463
6872;63;33;-544
6873;392;-506;59
6874;-341;-572;-539
6875;-519;625;653
6876;-411;-481;-388
6877;612;-500;106
6878;692;-205;782
6879;664;562;640
6880;-705;-216;-8
6881;-471;785;-360
6882;-230;399;225
6883;366;-338;-136
6884;430;710;-759
6885;462;821;-608
6886;-702;-69;502
6887;400;-645;702
6888;42;-587;-791
6889;447;233;-109
6890;-275;281;110
6891;2;-478;-785
6892;840;679;-18
6893;-47;-622;228
6894;-179;210;107
6895;356;-666;824
6896;2;92;683
6897;734;668;-15
6898;366;-648;653
6899;515;309;-231
6900;-576;-21;-418
6901;-587;69;-705
6902;-679;52;472
6903;-542;740;659
6904;-642;172;-475
6905;-36;146;665
6906;-34;120;663
6907;689;632;672
6908;-498;761;-258
6909;-22;134;716
6910;614;-142;719
6911;-20;139;681
6912;-703;-62;32
6913;583;-611;-189
6914;-752;-85;624
6915;-297;-490;-274
6916;68;-493;-715
6917;-759;-88;527
6918;429;597;-708
6919;826;348;-246
6920;-604;764;-335
6921;-299;270;201
6922;-532;727;639
6923;-629;159;-553
6924;-581;55;-443
6925;-501;681;-339
6926;-106;272;98
6927;694;87;-302
6928;68;-55;-528
6929;-29;-658;219
6930;617;-240;728
6931;-107;-612;234
6932;486;-482;113
6933;-494;-376;-376
6934;-840;463;172
6935;-491;-435;-421
6936;794;775;-36
6937;-878;-534;372
6938;-604;-563;339
6939;-7;-3;-627
6940;523;-316;-115
6941;699;407;-187
6942;71;-597;-740
6943;718;855;-39
6944;608;76;-240
6945;-500;738;719
6946;740;73;-107
6947;616;-225;700
6948;-9;-583;213
6949;-584;-208;-70
6950;415;574;-519
6951;-65;-561;180
6952;646;587;616
6953;-189;235;225
6954;456;619;-673
6955;-76;-622;297
6956;675;561;677
6957;738;581;672
6958;-685;-108;-157
6959;137;78;-518
6960;17;-22;-462
6961;509;-516;18
6962;617;-630;-196
6963;626;-193;794
6964;-491;691;-377
6965;-810;-64;615
6966;-334;-489;-567
6967;288;-654;664
6968;-762;-71;-120
6969;416;645;-596
6970;762;786;-12
6971;-542;868;-374
6972;-662;238;7
6973;-311;306;157
6974;380;-643;712
6975;-712;-496;517
6976;-643;-21;515
6977;-12;-583;-799
6978;98;-111;-584
6979;-374;-623;-375
6980;-57;80;733
6981;8;-529;-735
6982;757;836;-47
6983;-800;-2;433
6984;255;-636;737
6985;149;-589;-714
6986;-412;-588;-426
6987;765;45;-167
6988;709;650;664
6989;512;346;-257
6990;-793;-79;485
6991;-662;40;-653
6992;-479;645;-316
6993;389;542;-555
6994;-321;-448;-554
6995;-632;116;14
6996;-207;384;131
6997;690;-408;-65
6998;-630;9;456
6999;115;-507;-702
7000;-755;314;11
7001;29;-534;-729
7002;717;611;675
7003;537;632;-679
7004;-782;-624;314
7005;631;-197;804
7006;-493;701;-448
7007;705;638;610
7008;-4;-587;180
7009;33;69;-552
7010;-41;-579;206
7011;175;14;-538
7012;23;-59;-610
7013;663;564;610
7014;95;72;-519
7015;-470;671;-309
7016;276;-661;721
7017;-760;-179;-43
7018;-738;102;62
7019;-635;-681;477
7020;699;-138;717
7021;603;-201;766
7022;56;-81;-516
7023;397;-663;791
7024;671;315;-400
7025;791;703;-173
7026;533;-586;-152
7027;-614;407;-16
7028;-811;-142;-147
7029;617;-234;710
7030;521;237;-368
7031;-12;71;686
7032;-770;-164;36
7033;792;820;-72
7034;-645;-117;529
7035;-557;714;-239
7036;-76;-615;248
7037;-602;787;-295
7038;391;-433;-99
7039;-450;821;-345
7040;627;298;-439
7041;-710;-456;382
7042;-558;662;748
7043;-59;-626;284
7044;682;60;-162
7045;509;-418;-175
7046;-598;90;22
7047;657;-249;705
7048;-663;304;-77
7049;341;714;-544
7050;-605;693;702
7051;-567;687;-388
7052;-555;98;-458
7053;-51;-523;-749
7054;634;614;634
7055;-845;-37;-37
7056;-143;-571;228
7057;-27;-604;-766
7058;-200;299;190
7059;536;147;-322
7060;-666;-91;-655
7061;-616;702;714
7062;69;-646;-732
7063;-111;-578;213
7064;-302;-484;-494
7065;-52;114;646
7066;-645;-495;586
7067;-219;-339;-413
7068;640;634;-11
7069;-847;-4;575
7070;-697;541;195
7071;289;-661;689
7072;-594;691;-241
7073;510;-364;56
7074;-125;307;204
7075;-684;-453;408
7076;318;-690;700
7077;753;748;-72
7078;634;-476;-134
7079;-626;-264;27
7080;-534;414;86
7081;142;83;-535
7082;-813;-14;37
7083;128;-599;-667
7084;-815;65;487
7085;593;-194;730
7086;-760;-141;-123
7087;135;-37;-645
7088;706;-535;-184
7089;-644;-87;467
7090;627;-164;800
7091;-82;-587;253
7092;-91;291;137
7093;-14;-504;-661
7094;-547;697;776
7095;-582;735;675
7096;708;602;608
7097;-158;232;241
7098;-436;-385;-299
7099;-130;-614;153
7100;681;-255;730
7101;-854;456;95
7102;636;-443;-257
7103;-549;727;782
7104;-24;-44;-563
7105;548;-525;-222
7106;-141;-642;187
7107;58;-59;-521
7108;-573;528;-68
7109;599;801;-9
7110;-183;373;64
7111;-537;-2;-712
7112;-157;182;147
7113;-830;501;77
7114;300;-660;685
7115;513;143;-312
7116;-23;86;679
7117;-563;823;-354
7118;580;-166;771
7119;-798;508;-29
7120;-691;343;-105
7121;-724;383;109
7122;476;332;-203
7123;-520;382;-24
7124;-71;-676;159
7125;-710;-596;545
7126;-557;622;754
7127;51;-594;-650
7128;781;157;-332
7129;383;866;-639
7130;-467;821;-362
7131;137;-48;-568
7132;440;-330;-87
7133;-181;-465;-382
7134;-270;302;146
7135;-59;-625;128
7136;566;282;-105
7137;746;131;-233
7138;771;726;13
7139;-291;-504;-397
7140;-550;697;-326
7141;720;575;626
7142;633;-150;709
7143;-697;-423;454
7144;-291;317;91
7145;655;-202;682
7146;360;-662;798
7147;-445;-420;-484
7148;-735;57;-551
7149;-55;-606;-731
7150;-561;-65;-713
7151;-634;58;28
7152;-590;761;-424
7153;-260;-434;-272
7154;670;556;678
7155;4;-581;-678
7156;335;-716;686
7157;-544;551;94
7158;-296;-481;-446
7159;702;-577;0
7160;102;-103;-514
7161;-617;-64;-193
7162;-812;-118;89
7163;828;165;-208
7164;-432;819;-359
7165;-481;800;-344
7166;604;-319;-173
7167;-615;45;-674
7168;-477;-64;-42
7169;-46;-619;171
7170;33;-491;-663
7171;267;-606;772
7172;659;301;-332
7173;-121;-588;142
7174;711;-235;740
7175;-122;249;118
7176;-490;64;-545
7177;-192;-547;-477
7178;-443;-490;-382
7179;-625;698;-290
7180;-662;-386;470
7181;-693;376;0
7182;-404;-512;-540
7183;101;-559;-814
7184;-529;669;-415
7185;-522;794;-316
7186;694;551;691
7187;-546;615;744
7188;-665;-597;414
7189;-607;-177;50
7190;705;537;668
7191;-552;50;-491
7192;663;548;673
7193;253;-625;756
7194;647;621;630
7195;69;-582;-671
7196;744;787;-143
7197;-805;459;155
7198;-730;-36;-668
7199;499;131;-153
7200;-47;-580;254
7201;87;-34;-615
7202;638;-178;751
7203;-96;273;153
7204;-39;-611;-731
7205;-461;721;-346
7206;663;86;-56
7207;-679;-505;606
7208;391;-725;744
7209;323;618;-589
7210;107;-15;-460
7211;-604;717;-309
7212;283;-646;665
7213;60;-650;-744
7214;308;709;-661
7215;452;570;-523
7216;-780;-433;517
7217;-569;700;-388
7218;748;107;-356
7219;684;-174;694
7220;705;562;685
7221;22;144;697
7222;-195;-417;-513
7223;-827;306;91
7224;595;-209;710
7225;-614;-547;582
7226;-726;249;78
7227;-685;86;601
7228;-637;-619;295
7229;-712;370;36
7230;713;657;-75
7231;537;-670;-216
7232;-547;-552;526
7233;11;-27;-547
7234;-563;653;745
7235;-678;144;-522
7236;676;-142;701
7237;362;653;-559
7238;-683;130;-702
7239;-277;265;224
7240;-687;-10;-551
7241;-36;74;749
7242;473;-557;-106
7243;-596;388;187
7244;-831;-49;446
7245;-178;297;167
7246;260;-625;718
7247;767;613;-39
7248;-540;679;740
7249;709;724;-169
7250;-846;-14;544
7251;-617;792;-401
7252;753;349;-226
7253;-50;-649;275
7254;-774;45;451
7255;305;-617;822
7256;663;-361;-231
7257;-249;-559;-364
7258;308;-591;703
7259;-355;-585;-499
7260;350;598;-535
7261;-468;763;-252
7262;-541;730;638
7263;463;745;-681
7264;568;-493;-255
7265;560;401;-146
7266;-587;12;-687
7267;-704;11;421
7268;-531;748;740
7269;-117;260;114
7270;-634;322;125
7271;658;652;54
7272;-800;-18;154
7273;17;89;709
7274;-107;-582;201
7275;589;-656;-84
7276;711;592;605
7277;434;266;-243
7278;802;764;-176
7279;726;590;618
7280;611;-676;-128
7281;539;363;-230
7282;70;-560;-745
7283;716;609;615
7284;-593;-151;-629
7285;-621;-106;156
7286;-497;-352;-385
7287;117;-582;-653
7288;678;601;597
7289;-590;-623;322
7290;-588;819;-315
7291;-388;-320;-341
7292;-767;26;634
7293;-797;13;510
7294;653;-174;782
7295;17;100;650
7296;-175;389;112
7297;660;-171;700
7298;-622;-122;-533
7299;-772;-64;482
7300;639;678;-151
7301;631;714;-67
7302;-581;558;104
7303;451;131;-168
7304;-544;5;-441
7305;657;596;689
7306;-787;-97;439
7307;736;246;-286
7308;698;-199;785
7309;-725;26;606
7310;-730;-139;-581
7311;615;-679;-46
7312;-783;2;541
7313;-15;-669;227
7314;637;-256;700
7315;-818;-36;579
7316;-540;714;663
7317;-461;783;-284
7318;-268;263;206
7319;184;26;-533
7320;-582;64;23
7321;661;-195;784
7322;-568;3;88
7323;435;675;-719
7324;-659;-138;-682
7325;-43;76;738
7326;-13;-627;-696
7327;616;716;-143
7328;-553;84;-460
7329;315;-713;753
7330;-96;-651;287
7331;-680;458;-66
7332;455;-377;-274
7333;-242;-485;-527
7334;-797;-611;470
7335;-502;737;716
7336;26;-556;-653
7337;-17;11;-555
7338;-833;32;529
7339;-698;-43;559
7340;-109;-666;219
7341;29;69;-581
7342;-5;-611;228
7343;309;-659;670
7344;-597;-390;419
7345;-710;157;-613
7346;499;782;-615
7347;-619;717;673
7348;-755;33;646
7349;1;131;742
7350;-120;267;94
7351;411;698;-707
7352;-479;-109;-28
7353;-827;463;-4
7354;703;646;636
7355;-647;761;-369
7356;-491;678;692
7357;60;-78;-474
7358;-738;357;48
7359;553;732;-572
7360;406;-656;753
7361;-260;270;216
7362;693;735;-210
7363;-83;-590;175
7364;768;620;-158
7365;310;583;-661
7366;-26;-617;-787
7367;288;-666;801
7368;-230;254;144
7369;133;-541;-743
7370;312;721;-539
7371;-618;41;50
7372;-664;471;-40
7373;502;-692;-177
7374;168;38;-559
7375;738;586;650
7376;191;2;-542
7377;535;297;-97
7378;65;-55;-505
7379;802;802;-25
7380;799;309;-307
7381;718;622;0
7382;725;651;667
7383;704;-133;740
7384;759;781;-43
7385;-11;121;661
7386;-203;320;71
7387;-209;207;205
7388;-215;348;239
7389;-282;-495;-460
7390;422;-637;-182
7391;833;681;-24
7392;-31;-629;146
7393;-637;-171;-600
7394;712;-415;-166
7395;-169;271;280
7396;-588;686;703
7397;-12;145;682
7398;368;737;-530
7399;-643;40;502
7400;555;228;-333
7401;-680;-78;427
7402;-519;620;691
7403;-224;-493;-554
7404;-662;50;-9
7405;-819;-508;572
7406;377;642;-565
7407;319;-638;771
7408;654;-194;738
7409;-602;-37;499
7410;37;-492;-659
7411;512;-521;-235
7412;-100;-660;186
7413;437;-538;74
7414;47;7;-461
7415;-672;256;-1
7416;-280;316;123
7417;-654;-578;425
7418;-730;77;497
7419;102;-94;-521
7420;-639;544;171
7421;-236;-482;-480
7422;-664;-56;209
7423;-666;-141;487
7424;-514;799;-277
7425;-634;-77;44
7426;94;-498;-683
7427;-592;658;-269
7428;348;-676;824
7429;304;-737;702
7430;-179;258;272
7431;-783;-614;316
7432;-653;755;-392
7433;712;594;618
7434;-548;719;-355
7435;-555;398;25
7436;25;129;678
7437;691;-505;-36
7438;-577;-543;344
7439;649;578;674
7440;694;647;638
7441;-773;-4;542
7442;-227;297;57
7443;-600;-31;-400
7444;55;2;-534
7445;-314;-508;-602
7446;-714;-42;503
7447;-91;-660;153
7448;660;-133;705
7449;-544;726;779
7450;-762;-574;329
7451;-231;393;158
7452;789;732;-64
7453;831;777;-134
7454;-363;-588;-409
7455;-508;858;-382
7456;-318;-487;-335
7457;681;579;641
7458;645;-160;733
7459;685;657;629
7460;-645;-51;-732
7461;-427;-589;-343
7462;-617;382;37
7463;670;320;-261
7464;-798;378;164
7465;-753;-25;-531
7466;-622;403;-51
7467;-620;347;4
7468;568;718;-52
7469;-655;3;520
7470;453;768;-586
7471;328;669;-720
7472;661;577;647
7473;699;604;636
7474;648;-588;-74
7475;16;83;714
7476;662;564;636
7477;-732;108;33
7478;644;-377;-245
7479;436;-296;-38
7480;358;649;-593
7481;-619;-67;-194
7482;-780;305;-36
7483;90;18;-612
7484;-519;670;669
7485;-122;223;192
7486;-507;-36;-724
7487;647;774;2
7488;68;3;-449
7489;-28;135;653
7490;110;47;-526
7491;134;35;-514
7492;-765;22;628
7493;-648;-32;-160
7494;-535;34;-572
7495;-833;-443;479
7496;-526;869;-310
7497;1;64;678
7498;-24;-609;-757
7499;472;614;-689
7500;652;-406;-32
7501;401;-563;-10
7502;11;11;-495
7503;487;-467;-48
7504;372;-684;808
7505;-494;-33;-75
7506;-528;-74;-723
7507;-781;-610;489
7508;652;610;689
7509;695;-596;-152
7510;253;674;-568
7511;403;864;-638
7512;-397;-332;-458
7513;783;337;-165
7514;-838;416;60
7515;618;-565;-129
7516;99;-617;-698
7517;638;806;-101
7518;595;-660;-25
7519;67;87;-610
7520;305;-676;655
7521;-575;-79;-603
7522;669;582;-88
7523;273;-638;682
7524;382;-600;769
7525;655;577;626
7526;143;-7;-574
7527;687;532;644
7528;-535;539;74
7529;149;-557;-691
7530;-445;-497;-409
7531;-592;754;-306
7532;121;18;-499
7533;622;-221;713
7534;517;-414;-12
7535;-9;-534;-805
7536;-134;-576;208
7537;705;274;-126
7538;90;72;-633
7539;-505;631;765
7540;-661;527;-100
7541;-715;-57;79
7542;710;262;-75
7543;-68;-661;239
7544;577;-605;-241
7545;-185;210;223
7546;-295;204;165
7547;-616;480;173
7548;337;-728;735
7549;391;628;-527
7550;613;-210;712
7551;661;772;50
7552;-611;62;54
7553;-248;-511;-274
7554;-688;-5;609
7555;-695;-376;507
7556;-612;682;-355
7557;-737;-563;481
7558;67;-566;-773
7559;-115;304;89
7560;655;583;615
7561;25;-474;-787
7562;801;706;-25
7563;-714;491;-106
7564;-680;586;-53
7565;-578;436;209
7566;662;817;-5
7567;664;588;605
7568;-769;-470;552
7569;829;328;-250
7570;-262;232;116
7571;507;-649;-64
7572;-723;62;517
7573;772;763;-185
7574;-37;156;682
7575;369;723;-566
7576;-374;-322;-304
7577;169;-40;-510
7578;-555;-83;16
7579;-833;-592;493
7580;-608;-414;458
7581;-704;88;50
7582;331;-608;671
7583;-556;-189;-25
7584;633;-348;-152
7585;716;563;629
7586;356;676;-578
7587;-715;-103;447
7588;-630;-374;470
7589;639;341;-352
7590;124;-610;-744
7591;-608;-438;442
7592;-205;253;194
7593;-694;-62;-148
7594;-111;-686;163
7595;-731;380;103
7596;68;-80;-551
7597;411;-328;-53
7598;-780;-70;-67
7599;164;15;-557
7600;-605;804;-419
7601;286;-651;708
7602;724;693;-13
7603;-300;-589;-467
7604;616;646;-175
7605;-736;-686;337
7606;-33;124;646
7607;346;727;-744
7608;627;-255;728
7609;621;-143;727
7610;655;594;611
7611;-721;-33;-467
7612;-316;-393;-412
7613;35;-618;-798
7614;-582;418;155
7615;-534;866;-304
7616;-630;-643;424
7617;106;45;-577
7618;-526;-218;-41
7619;739;189;-40
7620;-443;66;-560
7621;-510;831;-348
7622;-686;-16;425
7623;-440;-576;-449
7624;-555;326;141
7625;724;644;670
7626;353;-684;705
7627;-741;59;556
7628;-601;30;-497
7629;-318;302;176
7630;692;660;653
7631;-21;-592;254
7632;726;579;647
7633;-27;88;678
7634;363;-688;671
7635;296;801;-657
7636;-612;11;503
7637;-613;-101;528
7638;720;-505;-129
7639;-752;568;-54
7640;-697;343;63
7641;-675;25;526
7642;-542;168;-546
7643;-546;26;-600
7644;-773;-53;588
7645;570;-676;-179
7646;-536;-130;-611
7647;-17;-534;-799
7648;499;292;-395
7649;-592;725;-295
7650;-777;-559;425
7651;-423;-292;-438
7652;-791;577;122
7653;-117;264;194
7654;-598;28;74
7655;699;83;-221
7656;-584;786;-418
7657;-478;726;677
7658;0;83;705
7659;-558;732;778
7660;-41;89;661
7661;-403;-331;-513
7662;34;-580;-842
7663;-748;574;-40
7664;-464;686;743
7665;717;741;-185
7666;115;63;-518
7667;334;800;-503
7668;671;595;618
7669;470;-513;115
7670;-631;56;539
7671;-131;-594;251
7672;539;-312;29
7673;-596;676;696
7674;751;233;-31
7675;314;-670;665
7676;694;-162;712
7677;-717;-649;318
7678;687;539;671
7679;682;621;-61
7680;396;595;-725
7681;-813;-185;140
7682;-28;91;686
7683;-79;-555;261
7684;-21;119;730
7685;613;-236;712
7686;711;607;653
7687;732;8;-252
7688;-54;-622;127
7689;721;708;-225
7690;-4;-611;198
7691;242;682;-611
7692;408;557;-639
7693;321;-661;775
7694;14;120;690
7695;-392;-523;-409
7696;-474;745;-299
7697;-832;-482;527
7698;569;-462;-112
7699;91;-619;-775
7700;-629;-601;417
7701;-495;658;-434
7702;-683;-596;351
7703;697;533;659
7704;102;-642;-742
7705;-6;-508;-734
7706;253;-662;759
7707;522;-694;-65
7708;595;741;-146
7709;-176;251;81
7710;412;-626;745
7711;-73;-645;167
7712;-640;-66;-69
7713;-555;-122;-533
7714;735;551;629
7715;-129;-638;146
7716;308;597;-610
7717;535;-345;-70
7718;-545;615;-343
7719;734;627;-23
7720;26;-521;-774
7721;142;-84;-541
7722;649;-375;-56
7723;-503;706;753
7724;-17;49;660
7725;775;693;23
7726;309;-634;785
7727;415;-536;-94
7728;-529;703;-242
7729;501;708;-661
7730;-536;669;651
7731;-668;-107;84
7732;-626;-32;576
7733;-534;646;-253
7734;664;631;639
7735;101;65;-477
7736;-622;699;-309
7737;-326;-434;-587
7738;31;-47;-575
7739;-567;724;653
7740;-565;749;-450
7741;246;-671;762
7742;-709;-678;501
7743;-604;675;653
7744;-537;611;730
7745;-573;744;-341
7746;481;-554;-18
7747;-29;151;702
7748;371;-608;793
7749;545;-563;103
7750;70;-595;-709
7751;-720;-5;592
7752;46;-13;-512
7753;-647;-23;533
7754;-719;61;631
7755;-460;745;-379
7756;702;-561;-78
7757;679;605;704
7758;-679;-434;568
7759;-519;605;692
7760;620;-220;747
7761;273;-654;754
7762;-56;100;741
7763;304;-668;791
7764;-492;66;-439
7765;-659;346;134
7766;-337;-562;-347
7767;28;-20;-653
7768;783;716;-56
7769;716;-210;710
7770;-764;-263;-103
7771;132;9;-495
7772;748;269;-274
7773;453;715;-614
7774;526;330;-315
7775;364;640;-695
7776;-563;-33;-168
7777;-730;516;17
7778;-36;109;680
7779;83;-651;-783
7780;-488;805;-427
7781;-435;-503;-409
7782;-27;123;678
7783;-447;-308;-389
7784;306;-608;697
7785;-33;28;-563
7786;-516;807;-245
7787;-128;367;147
7788;767;729;34
7789;-292;220;150
7790;481;585;-606
7791;341;-521;-180
7792;239;714;-567
7793;-602;484;20
7794;-553;-66;-499
7795;-126;-625;137
7796;655;-249;785
7797;295;-576;740
7798;-387;-622;-482
7799;334;-622;733
7800;-587;692;628
7801;-574;-591;454
7802;623;-467;-300
7803;-2;-593;194
7804;706;547;641
7805;305;-714;720
7806;631;-157;784
7807;-63;-559;228
7808;-595;141;-448
7809;-479;800;-289
7810;-523;-436;-488
7811;-656;-75;-69
7812;-172;268;85
7813;-654;-554;325
7814;-240;401;149
7815;-480;703;679
7816;-566;397;145
7817;24;-591;-826
7818;-70;-544;211
7819;-596;484;70
7820;453;-571;-149
7821;506;-494;-71
7822;-198;263;164
7823;-43;139;737
7824;588;271;-188
7825;345;-567;774
7826;385;-642;-171
7827;724;203;-284
7828;-864;-499;528
7829;457;646;-721
7830;-269;-313;-431
7831;285;-694;748
7832;-50;127;663
7833;-735;471;144
7834;66;-13;-652
7835;19;124;732
7836;-110;-572;218
7837;80;-599;-747
7838;77;37;-531
7839;-168;350;203
7840;682;326;-299
7841;-46;-633;135
7842;289;-670;745
7843;-750;17;-80
7844;861;155;-214
7845;-535;649;771
7846;347;-590;747
7847;718;815;30
7848;-62;-602;244
7849;-770;571;157
7850;-696;-119;442
7851;-187;231;177
7852;492;616;-648
7853;-697;-16;551
7854;-519;728;-387
7855;816;795;-119
7856;337;-613;734
7857;768;668;56
7858;-656;-115;-110
7859;-809;-101;545
7860;532;-695;-118
7861;437;166;-188
7862;738;-486;-153
7863;-366;-450;-501
7864;761;36;-295
7865;-54;-693;169
7866;-826;-197;-55
7867;490;-670;-222
7868;-525;-96;123
7869;-252;-503;-533
7870;19;86;-531
7871;305;-588;773
7872;663;604;701
7873;-790;-683;410
7874;-728;-137;-609
7875;614;-320;23
7876;423;-450;-139
7877;-150;-618;257
7878;355;725;-598
7879;-44;-655;205
7880;741;568;631
7881;20;-553;-720
7882;706;799;-189
7883;565;-699;-188
7884;-622;90;90
7885;0;-9;-513
7886;-20;-649;206
7887;27;8;-544
7888;371;790;-527
7889;136;0;-504
7890;-289;-326;-326
7891;524;706;-511
7892;-709;-14;565
7893;-482;-37;-582
7894;698;600;-115
7895;-343;-538;-274
7896;781;795;-44
7897;-492;711;-277
7898;-632;-128;493
7899;-680;558;175
7900;-464;691;-307
7901;-540;-497;404
7902;-836;-553;363
7903;-337;-433;-312
7904;675;785;44
7905;-606;-42;-721
7906;322;-739;775
7907;488;73;-321
7908;-22;-610;189
7909;-582;-49;-727
7910;771;264;-266
7911;-151;-638;169
7912;730;628;608
7913;-703;-172;56
7914;-635;-93;525
7915;124;-544;-726
7916;-820;-86;35
7917;-646;-102;503
7918;-635;-36;568
7919;469;-306;-167
7920;-478;643;739
7921;355;-689;797
7922;653;581;665
7923;415;766;-692
7924;-549;715;-331
7925;-583;-122;-568
7926;76;-62;-499
7927;-716;-11;658
7928;-336;-534;-519
7929;-740;6;-450
7930;61;-594;-839
7931;652;-141;704
7932;-737;35;-700
7933;101;-485;-701
7934;-349;-452;-249
7935;106;-518;-705
7936;-483;-510;-384
7937;151;60;-590
7938;-40;-589;159
7939;759;236;-266
7940;699;-155;779
7941;674;-149;750
7942;79;-624;-708
7943;-8;-476;-746
7944;623;-232;681
7945;-557;677;702
7946;-300;211;137
7947;-542;696;670
7948;-640;-238;133
7949;728;815;-2
7950;458;596;-544
7951;-845;37;-63
7952;-648;-12;550
7953;8;-530;-662
7954;639;567;647
7955;670;47;-283
7956;385;783;-620
7957;415;-669;730
7958;352;740;-524
7959;43;-587;-796
7960;787;749;-38
7961;668;586;-55
7962;-463;-473;-346
7963;-696;-608;500
7964;147;-27;-521
7965;287;-719;753
7966;-565;646;771
7967;-742;-516;526
7968;-585;610;673
7969;-438;731;-270
7970;-625;-34;-18
7971;700;683;-33
7972;-628;514;111
7973;393;620;-570
7974;-101;-693;190
7975;-300;334;173
7976;628;-143;717
7977;-24;-568;-754
7978;16;-90;-587
7979;659;653;644
7980;-581;682;-260
7981;388;718;-518
7982;736;300;-123
7983;-543;740;-253
7984;-698;-157;-146
7985;4;95;647
7986;-531;669;629
7987;-561;691;725
7988;-56;-676;141
7989;33;-634;-737
7990;-530;751;-402
7991;-652;-190;-27
7992;-585;120;-649
7993;371;-739;726
7994;-578;22;-752
7995;676;643;643
7996;-262;-479;-497
7997;-661;-120;-652
7998;60;-65;-524
7999;-651;50;-431
8000;693;649;664
8001;671;72;-122
8002;-675;559;128
8003;594;212;-88
8004;293;-688;798
8005;406;585;-632
8006;507;-498;31
8007;-650;390;-17
8008;4;87;680
8009;-166;233;143
8010;-833;-87;-88
8011;-125;-584;155
8012;-47;-566;151
8013;-531;359;61
8014;113;-525;-793
8015;475;608;-564
8016;-359;-320;-513
8017;-524;653;674
8018;376;702;-482
8019;678;560;637
8020;-684;145;-644
8021;-133;187;158
8022;51;-47;-491
8023;-545;652;-365
8024;-43;76;716
8025;-671;52;474
8026;745;600;669
8027;-853;396;106
8028;-378;-534;-288
8029;-745;-500;358
8030;697;645;626
8031;-44;120;716
8032;-456;-495;-539
8033;-776;-45;-542
8034;-566;649;737
8035;-14;56;650
8036;348;-644;691
8037;-758;-6;506
8038;-65;121;717
8039;-61;57;694
8040;273;739;-633
8041;741;80;-370
8042;-488;-412;-396
8043;91;-538;-825
8044;153;47;-532
8045;672;-191;737
8046;580;77;-257
8047;-92;-619;286
8048;696;-212;687
8049;-528;755;-299
8050;-489;-64;78
8051;-587;-80;-479
8052;31;107;677
8053;-11;-619;-660
8054;439;801;-601
8055;761;157;-304
8056;-121;286;92
8057;-538;780;-439
8058;-263;-495;-321
8059;-748;-570;526
8060;-542;658;-284
8061;-724;-570;605
8062;291;660;-700
8063;-558;703;697
8064;-787;-609;299
8065;-326;229;186
8066;-545;-503;461
8067;135;-74;-570
8068;-251;335;147
8069;386;-666;820
8070;661;574;702
8071;-537;753;-249
8072;-769;344;94
8073;-688;490;-130
8074;-228;-426;-428
8075;299;-611;750
8076;402;650;-528
8077;-771;-674;387
8078;398;610;-638
8079;-253;235;261
8080;675;561;685
8081;-492;661;716
8082;733;591;678
8083;-197;166;171
8084;385;-609;730
